OBJECTID,DISTRICTID,STFIPS,CDFIPS,State,Party,Congressional District Code,OBJECTID,CD,Incumbent,Trump (2016 election),2018 Median Age,2018 Total Households,2018 Median Household Income,2018 Average Household Income,2018 Median Net Worth,2018 Average Net Worth,2018 Minority Population,2018 Total Housing Units,2018 Owner Occupied HUs,2018 Vacant Housing Units,2018 Renter Occupied HUs,2018 Median Home Value,2018 Average Home Value,Buying American is not important to me,Buying American is slightly important to me,Buying American is moderately important to me,Buying American is important to me,Helping to preserve nature is very important,Helping to preserve nature is not important,Helping to preserve nature is of avg importance,Govt shouldn`t focus more on environmental issues,Govt should focus slightly more on environ issues,Govt should focus somewhat more on environ issues,Govt should focus more on environmental issues,Am not interested in how to help the environment,Am slightly interested in how to help the environ,Am somewhat interested in how to help the environ,Am interested in how to help the environment,Global warming is not a serious threat,Global warming is a minor problem,Global warming is a problem,Global warming is a serious threat,Am not more environ conscious than most people,Am slightly more environ conscious than most,Am somewhat more environ conscious than most,Am more environ conscious than most people,Company`s environ record not important when buying,Company`s env rec slightly important when buying,Company`s env rec somewhat important when buying,Company`s environ record important when buying,Rarely pay more for environ safe product,Occasionally pay more for environ safe product,Frequently pay more for environ safe product,Usually pay more for environ safe product,Rarely value green products over convenience,Occasionally value green products over convenience,Frequently value green products over convenience,Usually value green products over convenience,Rarely buy natural products for environ concern,Occasionally buy natural prods for environ concern,Frequently buy natural prods for environ concern,Usually buy natural products for environ concern,HH is better now financially than last 12 months,HH is about the same financially than last 12 mo,HH is worse now financially than last 12 months,HH will be better financially in next 12 months,HH will be about the same financially next 12 mo,HH will be worse financially in next 12 months,2018 Education: < 9th Grade,2018 Education: High School/No Diploma,2018 Education: High School Diploma,2018 Education: GED,2018 Education: Some College/No Degree,2018 Education: Associate's Degree,2018 Education: Bachelor's Degree,2018 Education: Grad/Professional Degree,2018 Educational Attainment Base,2018 Civ Pop 16+/Labor Force,2018 Employed Civilian Pop 16+,2018 Emp 16+ by Industry Base,2018 Industry: Agriculture,2018 Industry: Mining,2018 Industry: Construction,2018 Industry: Manufacturing,2018 Industry: Wholesale Trade,2018 Industry: Retail Trade,2018 Industry: Transportation,2018 Industry: Utilities,2018 Industry: Information,2018 Industry: Finance/Insurance,2018 Industry: Real Estate,2018 Industry: Professional/Tech Svcs,2018 Industry: Management,2018 Industry: Admin/Waste Mgmt,2018 Industry: Educational Services,2018 Industry: Health Care,2018 Industry: Arts/Entertainment/Rec,2018 Industry: Accommodation/Food Svcs,2018 Industry: Other Services,2018 Industry: Public Administration,2018 Unemployed Population 16+,2018 Unemployment Rate,2018 Emp 16+ Occupation Base,2018 Occupation: Management,2018 Occupation: Business/Financial,2018 Occupation: Computer/Mathmatical,2018 Occupation: Architecture/Engineer,2018 Occupation: Life/Social Sciences,2018 Occupation: Social Service,2018 Occupation: Legal,2018 Occupation: Education/Library,2018 Occupation: Arts/Entertainment/Rec,2018 Occupation: Health Practices,2018 Occupation: Health Support,2018 Occupation: Protective Service,2018 Occupation: Food Preperation,2018 Occupation: Building Maintenance,2018 Occupation: Personal Care,2018 Occupation: Sales,2018 Occupation: Office/Admin,2018 Occupation: Farm/Fish/Forestry,2018 Occupation: Construction/Extraction,2018 Occupation: Maintenance/Repair,2018 Occupation: Production,2018 Occupation: Transportation/Moving,2018 Generation Alpha Population,2018 Generation Z Population,2018 Millennial Population,2018 Generation X Population,2018 Baby Boomer Population,2018 Silent & Greatest Generations Population,Govt should focus slightly more on environ issues : Percentage,Govt should focus somewhat more on environ issues : Percentage,Govt should focus more on environmental issues : Percentage,Am not interested in how to help the environment : Percentage,Am slightly interested in how to help the environ : Percentage,Am somewhat interested in how to help the environ : Percentage,Am interested in how to help the environment : Percentage,Global warming is not a serious threat : Percentage,Global warming is a minor problem : Percentage,Global warming is a problem : Percentage,Global warming is a serious threat : Percentage,Am not more environ conscious than most people : Percentage,Am slightly more environ conscious than most : Percentage,Am somewhat more environ conscious than most : Percentage,Am more environ conscious than most people : Percentage,Company`s environ record not important when buying : Percentage,Company`s env rec slightly important when buying : Percentage,Company`s env rec somewhat important when buying : Percentage,Company`s environ record important when buying : Percentage,Rarely pay more for environ safe product : Percentage,Occasionally pay more for environ safe product : Percentage,Frequently pay more for environ safe product : Percentage,Usually pay more for environ safe product : Percentage,Rarely value green products over convenience : Percentage,Occasionally value green products over convenience : Percentage,Frequently value green products over convenience : Percentage,Usually value green products over convenience : Percentage,Rarely buy natural products for environ concern : Percentage,Occasionally buy natural prods for environ concern : Percentage,Frequently buy natural prods for environ concern : Percentage,Usually buy natural products for environ concern : Percentage,HH is better now financially than last 12 months : Percentage,HH is about the same financially than last 12 mo : Percentage,HH is worse now financially than last 12 months : Percentage,HH will be better financially in next 12 months : Percentage,HH will be about the same financially next 12 mo : Percentage,HH will be worse financially in next 12 months : Percentage,2018 Education: < 9th Grade : Percentage,2018 Education: High School/No Diploma : Percentage,2018 Education: High School Diploma : Percentage,2018 Education: GED : Percentage,2018 Education: Some College/No Degree : Percentage,2018 Education: Associate's Degree : Percentage,2018 Education: Bachelor's Degree : Percentage,2018 Education: Grad/Professional Degree : Percentage,2018 Employed Civilian Pop 16+ : Percentage,2018 Industry: Agriculture : Percentage,2018 Industry: Mining : Percentage,2018 Industry: Construction : Percentage,2018 Industry: Manufacturing : Percentage,2018 Industry: Wholesale Trade : Percentage,2018 Industry: Retail Trade : Percentage,2018 Industry: Transportation : Percentage,2018 Industry: Utilities : Percentage,2018 Industry: Information : Percentage,2018 Industry: Finance/Insurance : Percentage,2018 Industry: Real Estate : Percentage,2018 Industry: Professional/Tech Svcs : Percentage,2018 Industry: Management : Percentage,2018 Industry: Admin/Waste Mgmt : Percentage,2018 Industry: Educational Services : Percentage,2018 Industry: Health Care : Percentage,2018 Industry: Arts/Entertainment/Rec : Percentage,2018 Industry: Accommodation/Food Svcs : Percentage,2018 Industry: Other Services : Percentage,2018 Industry: Public Administration : Percentage,2018 Unemployed Population 16+ : Percentage,2018 Occupation: Management : Percentage,2018 Occupation: Business/Financial : Percentage,2018 Occupation: Computer/Mathmatical : Percentage,2018 Occupation: Architecture/Engineer : Percentage,2018 Occupation: Life/Social Sciences : Percentage,2018 Occupation: Social Service : Percentage,2018 Occupation: Legal : Percentage,2018 Occupation: Education/Library : Percentage,2018 Occupation: Arts/Entertainment/Rec : Percentage,2018 Occupation: Health Practices : Percentage,2018 Occupation: Health Support : Percentage,2018 Occupation: Protective Service : Percentage,2018 Occupation: Food Preperation : Percentage,2018 Occupation: Building Maintenance : Percentage,2018 Occupation: Personal Care : Percentage,2018 Occupation: Sales : Percentage,2018 Occupation: Office/Admin : Percentage,2018 Occupation: Farm/Fish/Forestry : Percentage,2018 Occupation: Construction/Extraction : Percentage,2018 Occupation: Maintenance/Repair : Percentage,2018 Occupation: Production : Percentage,2018 Occupation: Transportation/Moving : Percentage,2018 Generation Alpha Population : Percentage,2018 Generation Z Population : Percentage,2018 Millennial Population : Percentage,2018 Generation X Population : Percentage,2018 Baby Boomer Population : Percentage,2018 Silent & Greatest Generations Population : Percentage,Education - Did not Finish High School (%),Education - High School Degree or GED (%),Education - College Degree (%),2018 Industry - Blue Collar,Congressional District Code
93,1206,12,6,FL,Republican,FL-06,93,FL-06,,56.9,47.9,317472,48851,67751,115765,860966,208474,386612,221408,69140,96065,197658,250166,43764,65484,232179,293604,428319,74437,132178,46339,109391,279222,200313,49924,164716,307930,112395,82102,133196,214372,205950,93264,246851,228035,66782,98427,224482,242308,69784,97724,183796,273731,79745,107753,218487,241115,67565,100843,200464,257579,76148,163001,353602,118439,240595,330181,64222,17417,43053,159277,29380,132028,58292,87445,48826,575718,331778,318050,318050,3413,105,25420,19249,6590,45904,11268,3142,4555,11641,9804,16586,134,19984,25948,45066,9336,29853,16021,14030,13728,4.1,318050,26704,11975,5610,4009,1145,5057,2456,16853,4297,18904,10084,8148,24188,16347,10395,40852,45046,2443,16973,14192,13735,18636,13841,137044,152047,140102,220378,104909,17.22760739,43.97369975,31.54659632,7.862356786,25.94054884,48.49482263,17.70069688,12.92995787,20.97657388,33.76069924,32.43434781,14.68782236,38.87570377,35.9124375,10.51726446,15.50092523,35.35288791,38.16024253,10.99003898,15.39021221,28.94539155,43.1089413,12.55876216,16.96964447,34.40875625,37.97236112,10.6405764,15.88141265,31.57037679,40.5652191,11.99228316,25.67045947,55.68754675,18.65254538,37.89046813,51.99905508,10.11409898,3.025265842,7.47814034,27.66580166,5.103192883,22.93275527,10.12509597,15.18885982,8.480888213,95.86229346,1.073101714,0.033013677,7.992454017,6.052193051,2.072001258,14.43295079,3.542839176,0.987894985,1.432164754,3.660116334,3.082534193,5.214903317,0.04213174,6.283288791,8.15846565,14.16947021,2.935387518,9.386260022,5.037258293,4.411256092,4.137706539,8.396164125,3.765131269,1.763873605,1.260493633,0.360006288,1.590001572,0.772205628,5.298852382,1.351045433,5.943719541,3.170570665,2.561861343,7.605093539,5.1397579,3.268354032,12.8445213,14.16318189,0.76811822,5.336582298,4.462191479,4.31850338,5.85945606,1.801458243,17.83679239,19.7894893,18.2348026,28.68302613,13.65430119,10.50340618,32.76899454,33.794844,15.15076246,FL-06
94,1207,12,7,FL,Democrat,FL-07,94,FL-07,"Murphy, Stephanie",44.1,37,302030,56677,82508,72608,634856,328517,328944,167124,26914,134905,243482,302263,51434,86091,246760,237987,430860,70078,121259,41279,103004,274050,204000,47092,152453,303097,119626,69672,123665,211154,217913,80881,240795,225059,75536,88381,219131,242870,71844,93351,178404,261130,89370,103343,207138,241348,70394,91154,188353,259802,82952,194509,326338,101394,276964,292962,52295,14472,25683,99902,18580,102752,65214,130454,69296,526353,421544,402959,402959,1242,172,26511,18839,9774,47024,13899,2582,9911,24067,11866,42609,432,24412,37426,47664,15816,34584,20904,13224,18585,4.4,402959,45081,25721,16164,9389,2258,5811,6193,24911,11019,22149,6852,7344,27327,13055,15024,51135,58584,672,15577,11536,9904,17255,15368,156628,222465,154079,162729,56584,16.55299646,44.04050988,32.78330237,7.567800369,24.49957253,48.70843431,19.22419279,11.19646197,19.87327004,33.93296779,35.01915573,12.99777588,38.69634948,36.16753553,12.13882122,14.20304435,35.21489133,39.02980709,11.54550772,15.00173559,28.66996214,41.96423406,14.36197908,16.60747459,33.2875867,38.78521794,11.31248915,14.64867228,30.26879094,41.75082119,13.33059068,31.2580753,52.44332024,16.29426549,44.50879685,47.07971485,8.403935282,2.749485611,4.879425025,18.98003811,3.529950433,19.52149983,12.38978404,24.78450774,13.16530921,95.59120756,0.308219943,0.042684243,6.579081246,4.675165463,2.425556943,11.66967359,3.449234289,0.640759978,2.459555439,5.972567929,2.94471646,10.57402862,0.107206937,6.05818458,9.287793547,11.82849868,3.924965071,8.582510876,5.187624547,3.281723451,4.408792439,11.18749054,6.383031524,4.011326214,2.330013723,0.560354776,1.442082197,1.536880923,6.182018518,2.734521378,5.496588983,1.700421135,1.822517924,6.781583238,3.2397837,3.72841902,12.68987664,14.5384518,0.166766346,3.865653826,2.862822272,2.457818289,4.282073362,2.001424752,20.39817517,28.97234236,20.06621059,21.1927283,7.369118829,7.628910636,22.50998854,50.33960099,11.6051509,FL-07
95,1208,12,8,FL,Republican,FL-08,95,FL-08,"Posey, Bill",58.4,48.3,317731,52627,75063,147220,1029439,196855,376058,228983,58327,88748,194728,256731,43839,67154,228344,282710,420129,72019,129556,45581,106783,275934,193862,48212,160503,304477,108798,82366,128738,208942,202480,89360,242458,224283,65914,95974,219457,239261,67381,94927,177997,267570,81435,105725,209668,240602,65881,97836,197739,251596,74822,166298,341967,113730,238000,319962,64299,16779,36329,136097,26391,124025,64469,99700,63372,567162,339530,320611,320611,2274,98,23121,28775,5977,41438,11004,2393,4277,9900,8251,25504,73,20323,24683,42871,9037,26874,16260,17477,18919,5.6,320611,28820,14240,10074,13293,2295,4637,2339,16527,5404,19290,8929,7281,22035,15610,11425,37763,42207,1367,15538,12111,13798,15629,13318,135557,144939,140468,214666,105937,17.16972759,44.36765789,31.17123259,7.752047671,25.80741117,48.95711065,17.49372112,13.2436978,20.69989034,33.59595836,32.55692799,14.36826889,38.98502394,36.06265054,10.59836701,15.43173947,35.28667398,38.47097565,10.83424716,15.26339146,28.62028601,43.02280336,13.09400154,16.99961089,33.71269251,38.68659615,10.59306091,15.731132,31.79461865,40.45433058,12.03069175,26.73919405,54.98515901,18.28674151,38.26821841,51.44695671,10.33868981,2.958413998,6.405400926,23.9961422,4.653167878,21.86764981,11.3669463,17.57875175,11.17352714,94.42788561,0.709270736,0.030566637,7.21154296,8.975050762,1.864252942,12.92469691,3.43219665,0.746387367,1.334015364,3.087854129,2.573523678,7.954811282,0.022769025,6.338834288,7.698737723,13.37165599,2.818680582,8.382120389,5.071566478,5.451154202,5.572114393,8.989086463,4.441519474,3.142125504,4.146145953,0.71582073,1.446300969,0.729544526,5.154844968,1.685531688,6.016636984,2.7849949,2.270976355,6.872814719,4.86882858,3.563508426,11.77844803,13.16455143,0.426373393,4.846371459,3.777474884,4.303657704,4.874754765,1.764242236,17.95730476,19.20014307,18.60786742,28.43691423,14.03352829,9.363814924,28.64931007,40.11922519,16.9264311,FL-08
96,1209,12,9,FL,Democrat,FL-09,96,FL-09,"Soto, Darren",41.9,37.8,299097,50655,67737,84915,522095,502634,385213,195526,86116,103571,185140,223700,55005,88349,242587,270170,442346,83491,130217,46004,107015,287503,215619,52971,162736,315071,125307,80570,128316,224524,222833,93024,250135,237388,75530,99197,221417,257048,78507,106042,186399,275570,88060,114812,212593,252307,76324,104840,200187,270052,81047,188710,347355,120053,280959,317017,58124,35107,49710,153472,27345,122792,56229,90906,44552,580113,403261,383886,383886,3556,208,27112,15717,8185,50211,22197,2281,4917,10980,10390,20803,210,25035,29385,44149,28871,48982,17763,12933,19376,4.8,383886,30580,14685,7837,4402,1505,4776,2281,19710,6664,19106,8593,8569,33743,24283,15651,45748,56290,2595,18884,14776,14088,29120,20894,192327,213803,169658,182833,69040,16.31087524,43.82026411,32.86394064,8.073666049,24.80368727,48.02208823,19.09888187,12.28021509,19.55750378,34.22121153,33.96347486,14.17841292,38.12475613,36.18190021,11.51203482,15.11928132,33.74765278,39.17841292,11.9657794,16.16257377,28.4103241,42.00147539,13.42181632,17.4992684,32.40272765,38.45580525,11.6330537,15.97936887,30.51184583,41.16043994,12.35291787,28.76255914,52.9427096,18.29808443,42.8228491,48.31869117,8.859069404,6.051751986,8.569020174,26.45553539,4.713736806,21.16691058,9.692766754,15.67039525,7.679883057,95.19541934,0.926316667,0.054182752,7.06251335,4.094184211,2.132143397,13.07966428,5.782185336,0.594186816,1.280849002,2.860224129,2.706532669,5.419056699,0.05470374,6.521467311,7.654616214,11.50054964,7.520722298,12.75951715,4.627154937,3.368968913,4.804828635,7.965906545,3.825354402,2.041491484,1.146694592,0.392043471,1.244119348,0.594186816,5.134336756,1.735932021,4.97699838,2.238424949,2.232173093,8.78984907,6.325575822,4.076991607,11.91707955,14.66320731,0.675981932,4.919168712,3.849059356,3.669839484,7.585585304,2.462300661,22.66521007,25.19609784,19.99373053,21.54636818,8.136174866,14.62077216,31.16927219,33.04304506,12.13719698,FL-09
97,1210,12,10,FL,Democrat,FL-10,97,FL-10,"Demings, Val",34.9,35.3,293297,52475,74588,55607,454875,533799,337842,160842,44545,132455,229436,292455,58713,94519,248386,235759,430006,78887,128434,42464,103242,280889,210836,49513,154770,308632,124469,72058,122997,219659,222778,83800,242286,234229,77080,92614,218545,250334,75839,99181,181768,267239,89180,107754,206402,248324,74841,95576,194804,263922,83075,199822,330991,106559,295370,291965,50022,30242,43217,129940,19329,106421,56868,113635,53129,552781,449987,428437,428437,1890,51,26837,18011,10236,53138,20129,2119,7339,15033,11479,25250,344,34646,26786,45481,37518,62606,18836,10709,21550,4.8,428437,39796,20121,11211,5585,1714,4463,3665,18785,11252,20480,9486,8193,41338,26544,18808,53882,60856,1568,17625,11875,12998,28191,21022,189645,234564,173233,161133,46752,16.197593,44.06855447,33.07796941,7.768073286,24.28179877,48.42114181,19.52788791,11.30514865,19.29694646,34.46220609,34.95154466,13.14734598,38.01214639,36.74808712,12.09304807,14.53017065,34.28743111,39.27479365,11.89834811,15.56046446,28.51750338,41.92701183,13.99141186,16.90547874,32.38232106,38.95944562,11.74177232,14.99487756,30.56271582,41.40660913,13.03360104,31.34998768,51.92903571,16.7179957,46.34047233,45.80626335,7.847930077,5.470882682,7.818105181,23.50659664,3.496683135,19.25192798,10.28761842,20.5569656,9.611220357,95.21097276,0.44113837,0.011903734,6.263931453,4.203885285,2.389149397,12.402757,4.698240348,0.494588469,1.712970635,3.508800594,2.679273732,5.893515266,0.080291852,8.086603165,6.252027719,10.61556308,8.756946762,14.61265017,4.396445685,2.499550692,4.789027239,9.288646872,4.696373096,2.616720778,1.303575555,0.400058818,1.041693411,0.855434988,4.384541951,2.626290446,4.780166045,2.214094488,1.912299825,9.648559765,6.195543335,4.389910302,12.57641147,14.20418871,0.365981463,4.113790359,2.771702724,3.033818274,6.579963915,2.543964528,22.94977419,28.38561962,20.963686,19.49941187,5.657664809,13.28898786,27.00327978,40.45580438,10.92085884,FL-10
98,1211,12,11,FL,Republican,FL-11,98,FL-11,"Webster, Dan",64.8,55.7,335131,45653,62076,170378,1207786,170358,408155,268956,73024,66175,177943,213999,39147,53349,229332,334248,447844,65411,142731,49779,118267,269696,218236,58906,156686,325820,114470,103542,129457,219535,203595,99734,257413,228044,70783,106103,225593,252469,72032,102852,172763,292306,88060,110266,218172,250205,77235,108972,199991,270897,76268,150127,375521,130463,226991,348215,80790,21287,53430,180806,37406,137883,57083,81871,47485,617251,271417,255199,255199,2385,237,21720,13186,4879,38531,10460,4076,3864,8069,6206,10318,43,14811,17911,39968,8180,23879,13883,12594,16218,6,255199,20202,7396,2921,2472,681,3672,1424,12160,2791,15541,9547,7385,22501,14067,9035,32279,37492,1187,14457,11426,10317,16246,12251,119582,121656,119973,261391,146027,17.86837171,40.74702476,32.97218978,8.899814014,23.67290698,49.22652026,17.2947019,15.64364484,19.55901305,33.16844922,30.76015405,15.06831309,38.89124749,34.45403163,10.69425076,16.03057356,34.08372225,38.14428317,10.88295595,15.53939617,26.1019008,44.16305699,13.3045466,16.65954049,32.96252034,37.80222669,11.66905129,16.46403648,30.21564364,40.92847786,11.52295208,22.68194035,56.73559669,19.71100458,34.29493911,52.61006921,12.20615853,3.44867809,8.656122064,29.29213561,6.060095488,22.33823842,9.247939655,13.26381002,7.692980651,94.02469263,0.934564791,0.092868702,8.511005137,5.166948146,1.911841347,15.0984134,4.098762142,1.597184942,1.514112516,3.161846245,2.431827711,4.043119291,0.016849596,5.803706127,7.01844443,15.66150338,3.205341714,9.357011587,5.440068339,4.934972316,5.975307368,7.91617522,2.898130479,1.144596962,0.968655833,0.266850575,1.438877112,0.557995917,4.764908953,1.093656323,6.089757405,3.74100212,2.893820117,8.817040819,5.512168935,3.540374375,12.64856054,14.69128014,0.465127214,5.66499085,4.477290272,4.04272744,6.366012406,1.568871017,15.31374859,15.57934638,15.36382031,33.47390124,18.70031247,12.10480015,35.3522311,30.20473033,14.70538678,FL-11
99,1212,12,12,FL,Republican,FL-12,99,FL-12,"Bilirakis, Gus",57.4,47.7,317137,51959,73291,138661,897763,175318,374540,228060,57403,89077,184676,228584,42187,66476,231818,287277,429591,68841,129251,45329,109768,271021,201695,51390,156865,309856,109559,83488,129359,214470,200707,88094,247076,224089,68433,94358,224059,242277,67092,94088,176596,270808,86202,103710,213509,240236,70182,98372,193261,257296,78831,169655,342761,115355,244137,318765,64795,18332,38329,149539,26070,120936,62608,104338,55195,575347,344776,329591,329591,1794,75,23588,17020,8240,43628,11330,3102,6747,20017,8541,28332,254,17550,25715,51000,9016,25068,15787,12788,15185,4.4,329591,36007,16983,10561,4743,1619,4375,3085,18014,5321,24398,8608,7687,20739,10957,11232,43525,48567,996,14692,11967,11104,14409,13776,139930,143586,149134,213570,106238,17.48705612,43.17614822,32.13187618,8.186901595,24.99004317,49.36292237,17.45376049,13.30040942,20.60808335,34.16705166,31.97447866,14.03418776,39.36148859,35.6994472,10.90200889,15.03210081,35.69466792,38.59696357,10.68837521,14.98908732,28.13337369,43.14221535,13.73277469,16.52196078,34.01395549,38.27181342,11.18064074,15.67156808,30.7882621,40.98962897,12.55850632,27.02760829,54.60499275,18.37711682,38.89327874,50.78220834,10.32244189,3.18625108,6.661892736,25.99109755,4.531178576,21.01966292,10.88178091,18.13479518,9.593341062,95.59569112,0.544310979,0.022755476,7.156748819,5.163975958,2.500068266,13.23701193,3.437593866,0.941166476,2.047082596,6.073284768,2.591393576,8.59610851,0.077065211,5.32478132,7.802094111,15.47372349,2.735511589,7.605790207,4.789875937,3.879960314,4.404308885,10.92475219,5.152749923,3.204274389,1.439056285,0.491214869,1.327402751,0.936008568,5.465561863,1.614425151,7.402507957,2.611721801,2.332284559,6.292344148,3.3244233,3.407860045,13.20576108,14.73553586,0.302192718,4.457645992,3.630863707,3.369024033,4.371781996,1.797886544,18.26206911,18.73920857,19.46327031,27.87272279,13.86497319,9.848143816,30.52227612,38.60991715,12.88779123,FL-12
100,1213,12,13,FL,Democrat,FL-13,100,FL-13,"Crist, Charlie",46.4,47.7,329431,47545,69401,83465,755206,215936,401771,198710,72340,130720,184158,253663,47772,74463,225016,267305,416796,72695,124959,43362,103188,265077,203160,48805,156494,295166,113991,75842,121662,205167,212444,85700,237938,220095,70744,91887,214321,237636,70648,92624,170915,264416,86558,99812,201524,241203,71903,94617,185815,251964,82131,167710,334826,111987,244539,308193,61746,17627,39940,137326,26947,120242,56393,105561,58832,562868,368252,352214,352214,1310,75,20791,24211,7542,44420,11115,2719,5577,22407,10849,30099,223,20506,24134,55938,8766,30918,17903,12711,16037,4.4,352214,31341,18539,11058,5810,1672,5476,5527,17040,6487,24181,11552,6737,25240,14723,11305,42374,53296,628,14461,12933,15679,16153,12929,121961,152323,144452,207753,98410,16.70811798,42.92105468,32.89550383,7.902466353,25.33938263,47.79304136,18.45733105,12.28027565,19.6994132,33.22047565,34.39876164,13.87647508,38.52672962,35.63760541,11.45481159,14.87826915,34.70268397,38.47783002,11.43926735,14.9976036,27.67441936,42.81402609,14.01540175,16.16147878,32.63060402,39.0553958,11.64247594,15.32030855,30.08701538,40.79780826,13.29858547,27.15546834,54.21475667,18.13284499,39.59555823,49.90236272,9.997862667,3.1316401,7.095802213,24.39754969,4.787445724,21.36237981,10.01886766,18.75413063,10.45218417,95.64483017,0.371932973,0.021293872,5.902945368,6.873945953,2.141311816,12.61165087,3.155751901,0.771973857,1.583412357,6.361757341,3.080229633,8.545656902,0.063313781,5.822028653,6.852084244,15.88182185,2.488827815,8.778185989,5.082989319,3.608885507,4.354898276,8.89828343,5.263561358,3.139568558,1.649565321,0.474711397,1.554736609,1.569216442,4.837967826,1.84177801,6.865428404,3.279824198,1.912757585,7.166097884,4.180129126,3.209696378,12.03075403,15.1317097,0.178300692,4.105742532,3.67191537,4.451555021,4.586132295,1.752305415,16.52973322,20.64478442,19.57800463,28.15737543,13.33779688,10.22744231,29.18499542,39.22518246,13.17011817,FL-13
101,1214,12,14,FL,Democrat,FL-14,101,FL-14,"Castor, Kathy",39,36.9,308710,51843,78660,47542,535699,436383,346265,153414,37555,155297,219706,289422,56587,91193,242750,226622,420012,73680,123051,41900,100542,268019,207109,48155,150383,296951,121693,67915,114920,212719,222552,80480,234779,224874,77101,88404,212345,240508,75770,94563,173691,257585,91239,102189,197839,243258,73692,91011,182848,260068,83149,190428,323456,103173,276158,290082,51211,25000,37042,115011,20986,95011,47848,116601,71650,529149,405386,384919,384919,1192,54,24548,18940,9263,42932,14858,2591,7452,28666,11557,39029,274,24058,31475,52052,11371,33265,17625,13716,20467,5,384919,39661,24315,13999,5764,3079,5734,7185,20214,6986,23382,9670,6728,25943,17272,13348,48622,55984,884,15446,10558,10942,19203,17852,167082,216260,161230,162055,53825,16.29363614,43.43462499,33.56367178,7.803903329,24.37076927,48.12328725,19.72132505,11.00616955,18.62370617,34.4728172,36.06633358,13.04242841,38.04781684,36.44263228,12.4948344,14.32657605,34.41220751,38.97624716,12.27913519,15.32469132,28.1480173,41.74371174,14.7860105,16.56054568,32.06139406,39.42190668,11.94237866,14.74906128,29.63198247,42.14610178,13.47496123,30.86038217,52.41863473,16.72001076,44.75361511,47.0101108,8.299152599,4.724567182,7.000296703,21.73508785,3.965990676,17.9554341,9.042443622,22.03557032,13.54060954,94.95123167,0.309675542,0.014028926,6.377445644,4.920515745,2.406480324,11.15351541,3.86003289,0.673128632,1.935991728,7.447281116,3.002449866,10.13953585,0.071183808,6.250146135,8.177045041,13.52284507,2.954128011,8.642077944,4.578885428,3.563347094,5.048768334,10.30372624,6.316913429,3.636869056,1.497457907,0.799908552,1.489664059,1.866626485,5.25149447,1.814927296,6.07452477,2.512216856,1.747900208,6.739859555,4.487177822,3.467742564,12.6317485,14.54435868,0.229658707,4.012792302,2.742914743,2.842675992,4.988841808,2.293705287,21.46744717,27.78605789,20.71555588,20.82155559,6.915678193,11.72486389,25.70107852,44.61862349,11.62166586,FL-14
102,1215,12,15,FL,Republican,FL-15,102,FL-15,"Ross, Dennis",53.1,38.5,289340,53883,71811,95300,632546,334927,330386,184972,41046,104368,184418,213940,47606,75636,226898,261258,413182,74345,123837,42129,104336,272746,192224,50002,153161,298469,109744,76241,126763,210323,198452,87310,239939,216539,67587,92402,216480,234042,68883,97624,172743,257540,83456,105327,205237,231642,69125,96265,186804,253016,75324,177436,325316,108644,257542,299462,54433,24693,43463,141800,27028,110687,53044,93266,46036,540017,379373,361039,361039,6533,347,27949,20322,9749,46397,17164,3535,6746,20644,7455,21061,308,22146,29846,44946,15942,28872,17870,13206,18334,4.8,361039,32819,17028,10473,4817,1797,5037,2835,20066,5734,19294,9400,7968,22638,11967,12813,39370,58058,4559,17698,14465,15251,26951,18926,173972,194894,156940,175857,63878,17.06551518,44.61116972,31.44074519,8.178480009,25.05148147,48.81850225,17.9500642,12.47021108,20.73374388,34.40107297,32.45941592,14.28069056,39.24515649,35.41778094,11.05473638,15.11355365,35.40813072,38.28062514,11.2667141,15.96767994,28.25437327,42.12402987,13.65031854,17.22760617,33.56919126,37.8880738,11.30629636,15.74539774,30.55423342,41.38407059,12.32022375,29.0219747,53.20967966,17.77014484,42.12435699,48.98092037,8.903227917,4.572633824,8.048450327,26.2584326,5.00502762,20.49694732,9.822653731,17.27093777,8.524916808,95.16728919,1.809499805,0.0961115,7.741268949,5.628754788,2.700262299,12.85096624,4.754057041,0.979118599,1.868496201,5.717941829,2.064873878,5.833441817,0.085309343,6.133963367,8.26669695,12.4490706,4.415589452,7.99692,4.949603782,3.657776584,4.832710815,9.090153695,4.71638798,2.900794651,1.334204892,0.497730162,1.395140137,0.785233728,5.557848321,1.588194073,5.344021006,2.603596841,2.206963791,6.270236733,3.314600362,3.548924077,10.90463911,16.08081121,1.262744468,4.9019635,4.006492373,4.224197386,7.464844518,2.412593519,22.17709604,24.84412984,20.00594034,22.41738658,8.142853683,12.62108415,31.26346022,35.61850831,15.27563504,FL-15
